id,code,nom,nom_norm,lon,lat,epci_id,epci_nom,bassin_vie_id,bassin_vie_nom,zone_emploi_id,zone_emploi_nom,arr_dept_id,arr_dept_nom,dept_id,date,type,parent,date_debut,date_fin,old_type,old_nom,old_nom_norm,old_date_fin
80800,80800,Villers-Campsart,VILLERS CAMPSART,1.8360695263344349,49.869602817194384,200071181,Communauté de communes Somme Sud-Ouest,76035,Aumale,3202,Amiens,802,Amiens,80,2025-06-26 23:11:57.345285,,,1943-01-01,,,,,
80801,80801,Villers-Carbonnel,VILLERS CARBONNEL,2.8942989398233894,49.870482981217215,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),80620,Péronne,3220,Saint-Quentin,804,Péronne,80,2025-06-26 23:12:03.020524,,,1943-01-01,,,,,
80802,80802,Villers-Faucon,VILLERS FAUCON,3.1070336449226477,49.97695905524154,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),80620,Péronne,3220,Saint-Quentin,804,Péronne,80,2025-06-26 23:12:30.284681,,,1943-01-01,,,,,
80803,80803,Villers-lès-Roye,VILLERS LES ROYE,2.7362723122987833,49.7064550633449,200070977,Communauté de communes du Grand Roye,80685,Roye,3202,Amiens,803,Montdidier,80,2025-06-26 23:12:41.863056,,,1943-01-01,,,,,
80804,80804,Villers-sous-Ailly,VILLERS SOUS AILLY,2.0180833604623603,50.06229768173728,200070936,Communauté de communes Ponthieu-Marquenterre,80001,Abbeville,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:55.698682,,,1943-01-01,,,,,
80805,80805,Villers-Tournelle,VILLERS TOURNELLE,2.4637724750918046,49.65098100085234,200070977,Communauté de communes du Grand Roye,80561,Montdidier,3202,Amiens,803,Montdidier,80,2025-06-26 23:12:41.864059,,,1943-01-01,,,,,
80806,80806,Villers-sur-Authie,VILLERS SUR AUTHIE,1.691652940098135,50.31813397706682,200070936,Communauté de communes Ponthieu-Marquenterre,80688,Rue,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:51.941746,,,1943-01-01,,,,,
80808,80808,Vironchaux,VIRONCHAUX,1.8260298510082225,50.29819338400724,200070936,Communauté de communes Ponthieu-Marquenterre,80688,Rue,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:45.39295,,,1943-01-01,,,,,
80809,80809,Vismes,VISMES,1.6710508357960774,50.00250420780017,200069722,Communauté de communes interrégionale Aumale - Blangy-sur-Bresle,80368,Friville-Escarbotin,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:33.219574,,,1943-01-01,,,,,
80810,80810,Vitz-sur-Authie,VITZ SUR AUTHIE,2.0557641423954185,50.24713226338891,200069672,Communauté de communes du Ternois,62060,Auxi-le-Château,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:01.928768,,,1943-01-01,,,,,
80811,80811,Voyennes,VOYENNES,2.984077128727515,49.768755190203684,200070985,Communauté de communes de l'Est de la Somme,80410,Ham,3220,Saint-Quentin,804,Péronne,80,2025-06-26 23:12:49.999081,,,1943-01-01,,,,,
80812,80812,Vraignes-en-Vermandois,VRAIGNES EN VERMANDOIS,3.067017961082311,49.88683472124513,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),80620,Péronne,3220,Saint-Quentin,804,Péronne,80,2025-06-26 23:12:50.000492,,,1943-01-01,,,,,
80813,80813,Vraignes-lès-Hornoy,VRAIGNES LES HORNOY,1.9089685919309913,49.824324339026084,200071181,Communauté de communes Somme Sud-Ouest,76035,Aumale,3202,Amiens,802,Amiens,80,2025-06-26 23:12:40.243166,,,1943-01-01,,,,,
80814,80814,Vrély,VRELY,2.68669942207327,49.7963629345418,200070928,Communauté de communes Terre de Picardie,80680,Rosières-en-Santerre,3202,Amiens,804,Péronne,80,2025-06-26 23:12:31.137341,,,1943-01-01,,,,,
80815,80815,Vron,VRON,1.7642375947702782,50.316153051896,200070936,Communauté de communes Ponthieu-Marquenterre,80688,Rue,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:50.001497,,,1943-01-01,,,,,
80819,80819,Wargnies,WARGNIES,2.250832108377765,50.03685553365347,200070951,Communauté de communes du Territoire Nord Picardie,80021,Amiens,3202,Amiens,802,Amiens,80,2025-06-26 23:12:58.938917,,,1943-01-01,,,,,
80820,80820,Warloy-Baillon,WARLOY BAILLON,2.530858849279983,50.017426197218875,248000499,Communauté de communes du Val de Somme,80016,Albert,3202,Amiens,802,Amiens,80,2025-06-26 23:12:19.010741,,,1943-01-01,,,,,
80821,80821,Warlus,WARLUS,1.956466528738795,49.91730032648022,200071181,Communauté de communes Somme Sud-Ouest,80013,Airaines,3201,Abbeville,802,Amiens,80,2025-06-26 23:11:57.346297,,,1943-01-01,,,,,
80822,80822,Warsy,WARSY,2.6445615186656792,49.70563045036591,200070977,Communauté de communes du Grand Roye,80561,Montdidier,3202,Amiens,803,Montdidier,80,2025-06-26 23:12:12.645458,,,1943-01-01,,,,,
80823,80823,Warvillers,WARVILLERS,2.6909933620513136,49.77948264557625,200070928,Communauté de communes Terre de Picardie,80680,Rosières-en-Santerre,3202,Amiens,804,Péronne,80,2025-06-26 23:12:33.220566,,,1943-01-01,,,,,
80824,80824,Wiencourt-l'Équipée,WIENCOURT L EQUIPEE,2.604856245551002,49.84072137963697,200070928,Communauté de communes Terre de Picardie,80799,Villers-Bretonneux,3202,Amiens,804,Péronne,80,2025-06-26 23:12:21.223594,,,1943-01-01,,,,,
80825,80825,Wiry-au-Mont,WIRY AU MONT,1.843204100530018,49.95555041136514,200070993,Communauté d'agglomération de la Baie de Somme,80606,Oisemont,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:36.642501,,,1943-01-01,,,,,
80827,80827,Woincourt,WOINCOURT,1.541771942134433,50.0631552218994,200070944,Communauté de communes du Vimeu,80368,Friville-Escarbotin,58,La Vallée de la Bresle-Vimeu,801,Abbeville,80,2025-06-26 23:12:21.225582,,,1943-01-01,,,,,
80828,80828,Woirel,WOIREL,1.8206908851848935,49.95902079128971,200071181,Communauté de communes Somme Sud-Ouest,80606,Oisemont,3201,Abbeville,802,Amiens,80,2025-06-26 23:12:25.922514,,,1943-01-01,,,,,
80829,80829,Y,Y,2.9872073684647336,49.802187766563506,200070985,Communauté de communes de l'Est de la Somme,80410,Ham,3220,Saint-Quentin,804,Péronne,80,2025-06-26 23:12:21.226581,,,1943-01-01,,,,,
80832,80832,Yvrench,YVRENCH,2.0157430932050255,50.184674175148416,200070936,Communauté de communes Ponthieu-Marquenterre,80001,Abbeville,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:01.929776,,,1943-01-01,,,,,
80833,80833,Yvrencheux,YVRENCHEUX,1.9855516936276691,50.177093300669306,200070936,Communauté de communes Ponthieu-Marquenterre,80001,Abbeville,3201,Abbeville,801,Abbeville,80,2025-06-26 23:12:03.022524,,,1943-01-01,,,,,
80834,80834,Yzengremer,YZENGREMER,1.5183290382930104,50.06054183609668,200070944,Communauté de communes du Vimeu,80368,Friville-Escarbotin,58,La Vallée de la Bresle-Vimeu,801,Abbeville,80,2025-06-26 23:12:41.865056,,,1943-01-01,,,,,
81001,81001,Aguts,AGUTS,1.9248957893702574,43.53187365307946,248100158,Communauté de communes du Sor et de l'Agout,81219,Puylaurens,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:30.286102,,,1943-01-01,,,,,
81002,81002,Aiguefonde,AIGUEFONDE,2.3233304768872176,43.49271661688108,248100430,Communauté d'agglomération de Castres Mazamet,81163,Mazamet,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:03.023528,,,1943-01-01,,,,,
81003,81003,Alban,ALBAN,2.4564114098455385,43.884632251236795,200034031,Communauté de communes des Monts d'Alban et du Villefranchois,81003,Alban,7602,Albi,811,Albi,81,2025-06-26 23:12:45.394671,,,1943-01-01,,,,,
94021,94021,Chevilly-Larue,CHEVILLY LARUE,2.355637909608461,48.76928638785302,200054781,Métropole du Grand Paris,75056,Paris,1109,Paris,943,L'Haÿ-les-Roses,94,2025-06-26 23:12:12.073747,,,1968-01-01,,,,,
81004,81004,Albi,ALBI,2.149009028831029,43.929098853833665,248100737,Communauté d'agglomération de l'Albigeois (C2A),81004,Albi,7602,Albi,811,Albi,81,2025-06-26 23:12:01.930771,,,1943-01-01,,,,,
81005,81005,Albine,ALBINE,2.5274433641633762,43.44422832793862,248100745,Communauté de communes Thoré Montagne Noire,81163,Mazamet,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:45.396676,,,1943-01-01,,,,,
81006,81006,Algans,ALGANS,1.891466374487827,43.59992572531699,248100158,Communauté de communes du Sor et de l'Agout,81219,Puylaurens,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:11:57.347297,,,1943-01-01,,,,,
81007,81007,Alos,ALOS,1.8741837580556402,44.02043136637998,200066124,Communauté d'agglomération Gaillac-Graulhet,81099,Gaillac,7602,Albi,811,Albi,81,2025-06-26 23:12:45.397674,,,1943-01-01,,,,,
81008,81008,Almayrac,ALMAYRAC,2.1560324129962973,44.099233111854005,200040905,Communauté de communes Carmausin-Ségala,81060,Carmaux,7602,Albi,811,Albi,81,2025-06-26 23:12:50.336793,,,1943-01-01,,,,,
81009,81009,Amarens,AMARENS,1.9207992853863605,44.04362898517682,200034064,Communauté de communes du Cordais et du Causse (4 C),81099,Gaillac,7602,Albi,811,Albi,81,2025-06-26 23:12:30.28811,,,1943-01-01,,,,,
81010,81010,Ambialet,AMBIALET,2.375768456438056,43.92661449621752,200034031,Communauté de communes des Monts d'Alban et du Villefranchois,81004,Albi,7602,Albi,811,Albi,81,2025-06-26 23:12:21.230594,,,1943-01-01,,,,,
81011,81011,Ambres,AMBRES,1.8315358442887257,43.728623295478066,200034023,Communauté de communes Tarn-Agout,81140,Lavaur,7602,Albi,812,Castres,81,2025-06-26 23:12:12.648452,,,1943-01-01,,,,,
81012,81012,Andillac,ANDILLAC,1.8935958972383469,44.0050974193247,200066124,Communauté d'agglomération Gaillac-Graulhet,81099,Gaillac,7602,Albi,811,Albi,81,2025-06-26 23:12:40.245166,,,1943-01-01,,,,,
81013,81013,Andouque,ANDOUQUE,2.302742512741375,44.008091649532844,248100497,Communauté de communes Val 81,81060,Carmaux,7602,Albi,811,Albi,81,2025-06-26 23:12:16.764282,,,1943-01-01,,,,,
81014,81014,Anglès,ANGLES,2.582555188199352,43.55073400929854,200066553,Communauté de communes des Monts de Lacaune et de la Montagne du Haut Languedoc,81065,Castres,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:21.232582,,,1943-01-01,,,,,
81015,81015,Appelle,APPELLE,1.954054736748729,43.580595144124,248100158,Communauté de communes du Sor et de l'Agout,81219,Puylaurens,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:03.025524,,,1943-01-01,,,,,
81016,81016,Arfons,ARFONS,2.189381816118914,43.424307333923565,243100567,Communauté de communes Aux sources du Canal du Midi,31451,Revel,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:12.650459,,,1943-01-01,,,,,
81017,81017,Arifat,ARIFAT,2.3533752241691874,43.775693620573264,200034049,Communauté de communes Centre Tarn,81065,Castres,7602,Albi,812,Castres,81,2025-06-26 23:11:57.349285,,,1943-01-01,,,,,
81018,81018,Arthès,ARTHES,2.225929182602293,43.96414769683844,248100737,Communauté d'agglomération de l'Albigeois (C2A),81004,Albi,7602,Albi,811,Albi,81,2025-06-26 23:12:01.933483,,,1943-01-01,,,,,
81019,81019,Assac,ASSAC,2.434205660488662,43.97848039928363,248100497,Communauté de communes Val 81,12197,Réquista,7602,Albi,811,Albi,81,2025-06-26 23:12:21.234583,,,1943-01-01,,,,,
81020,81020,Aussac,AUSSAC,2.038671762203439,43.863411349636614,200066124,Communauté d'agglomération Gaillac-Graulhet,81004,Albi,7602,Albi,811,Albi,81,2025-06-26 23:12:16.765299,,,1943-01-01,,,,,
81021,81021,Aussillon,AUSSILLON,2.3613327347813033,43.50073984509652,248100430,Communauté d'agglomération de Castres Mazamet,81163,Mazamet,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:15.551847,,,1943-01-01,,,,,
81022,81022,Bannières,BANNIERES,1.7577762668951664,43.61920010721831,200034023,Communauté de communes Tarn-Agout,31573,Verfeil,7625,Toulouse,812,Castres,81,2025-06-26 23:12:09.00781,,,1943-01-01,,,,,
81023,81023,Barre,BARRE,2.8153445851534267,43.74321264507769,200066553,Communauté de communes des Monts de Lacaune et de la Montagne du Haut Languedoc,81124,Lacaune,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:58.826642,,,1943-01-01,,,,,
81024,81024,Beauvais-sur-Tescou,BEAUVAIS SUR TESCOU,1.5723843324497766,43.89756643708175,200066124,Communauté d'agglomération Gaillac-Graulhet,31584,Villemur-sur-Tarn,7615,Montauban,811,Albi,81,2025-06-26 23:12:31.138423,,,1943-01-01,,,,,
81025,81025,Belcastel,BELCASTEL,1.7495753630598223,43.64909436543254,200034023,Communauté de communes Tarn-Agout,81140,Lavaur,7602,Albi,812,Castres,81,2025-06-26 23:12:30.291118,,,1943-01-01,,,,,
81027,81027,Belleserre,BELLESERRE,2.059886753507401,43.48990749374387,243100567,Communauté de communes Aux sources du Canal du Midi,31451,Revel,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:41.868057,,,1943-01-01,,,,,
81028,81028,Berlats,BERLATS,2.5622604384840177,43.69868142086882,200066553,Communauté de communes des Monts de Lacaune et de la Montagne du Haut Languedoc,81065,Castres,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:13:03.946937,,,1943-01-01,,,,,
81029,81029,Bernac,BERNAC,2.0297976099956325,43.95328330785432,200066124,Communauté d'agglomération Gaillac-Graulhet,81004,Albi,7602,Albi,811,Albi,81,2025-06-26 23:12:30.292119,,,1943-01-01,,,,,
81030,81030,Bertre,BERTRE,1.9431241186832147,43.605480100068846,248100158,Communauté de communes du Sor et de l'Agout,81219,Puylaurens,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:13:03.502819,,,1943-01-01,,,,,
81031,81031,Le Bez,LE BEZ,2.4528729943183123,43.622263583989636,200066561,Communauté de communes Sidobre Vals et Plateaux,81065,Castres,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:30.294106,,,1943-01-01,,,,,
81032,81032,Blan,BLAN,2.02261333034119,43.519731689015416,243100567,Communauté de communes Aux sources du Canal du Midi,31451,Revel,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:45.399422,,,1943-01-01,,,,,
81033,81033,Blaye-les-Mines,BLAYE LES MINES,2.142849132761468,44.03293879043074,200040905,Communauté de communes Carmausin-Ségala,81060,Carmaux,7602,Albi,811,Albi,81,2025-06-26 23:12:50.338129,,,1943-01-01,,,,,
81035,81035,Bournazel,BOURNAZEL,1.968140529535418,44.10095417708227,200034064,Communauté de communes du Cordais et du Causse (4 C),81099,Gaillac,7602,Albi,811,Albi,81,2025-06-26 23:12:01.934488,,,1943-01-01,,,,,
81036,81036,Bout-du-Pont-de-Larn,BOUT DU PONT DE LARN,2.4290480035711566,43.50159739466889,248100745,Communauté de communes Thoré Montagne Noire,81163,Mazamet,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:13:03.948376,,,1943-01-01,,,,,
81037,81037,Brassac,BRASSAC,2.511658244206631,43.61208302448026,200066561,Communauté de communes Sidobre Vals et Plateaux,81065,Castres,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:01.93649,,,1943-01-01,,,,,
81038,81038,Brens,BRENS,1.9298901141373552,43.88806610430025,200066124,Communauté d'agglomération Gaillac-Graulhet,81099,Gaillac,7602,Albi,811,Albi,81,2025-06-26 23:12:33.223573,,,1943-01-01,,,,,
81039,81039,Briatexte,BRIATEXTE,1.923428767231518,43.747558239531756,200066124,Communauté d'agglomération Gaillac-Graulhet,81105,Graulhet,7602,Albi,812,Castres,81,2025-06-26 23:12:41.869057,,,1943-01-01,,,,,
81040,81040,Brousse,BROUSSE,2.0620777184437546,43.72023918178516,200034056,Communauté de communes du Lautrécois et du Pays d'Agout,81105,Graulhet,7602,Albi,812,Castres,81,2025-06-26 23:12:25.923515,,,1943-01-01,,,,,
81042,81042,Burlats,BURLATS,2.3297243269453016,43.63498031792023,200066561,Communauté de communes Sidobre Vals et Plateaux,81065,Castres,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:06.465523,,,1943-01-01,,,,,
81043,81043,Busque,BUSQUE,1.9480999658654892,43.785099861117736,200066124,Communauté d'agglomération Gaillac-Graulhet,81105,Graulhet,7602,Albi,812,Castres,81,2025-06-26 23:12:51.945739,,,1943-01-01,,,,,
81044,81044,Cabanès,CABANES,1.950263739563903,43.71626037323307,200034056,Communauté de communes du Lautrécois et du Pays d'Agout,81105,Graulhet,7602,Albi,812,Castres,81,2025-06-26 23:12:36.644503,,,1943-01-01,,,,,
81045,81045,Les Cabannes,LES CABANNES,1.9288968873027763,44.07486883453088,200034064,Communauté de communes du Cordais et du Causse (4 C),81099,Gaillac,7602,Albi,811,Albi,81,2025-06-26 23:12:06.467465,,,1943-01-01,,,,,
81046,81046,Cadalen,CADALEN,1.9838622755581403,43.84317712448049,200066124,Communauté d'agglomération Gaillac-Graulhet,81004,Albi,7602,Albi,811,Albi,81,2025-06-26 23:13:03.50482,,,1943-01-01,,,,,
81047,81047,Cadix,CADIX,2.4702571812261125,43.97633659313883,248100497,Communauté de communes Val 81,12197,Réquista,7602,Albi,811,Albi,81,2025-06-26 23:12:51.947746,,,1943-01-01,,,,,
81048,81048,Cagnac-les-Mines,CAGNAC LES MINES,2.1191846182559915,43.981112519366455,200040905,Communauté de communes Carmausin-Ségala,81004,Albi,7602,Albi,811,Albi,81,2025-06-26 23:12:33.225578,,,1943-01-01,,,,,
81049,81049,Cahuzac,CAHUZAC,2.0810498635465122,43.47644809797247,243100567,Communauté de communes Aux sources du Canal du Midi,31451,Revel,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:41.870058,,,1943-01-01,,,,,
81050,81050,Cambon-lès-Lavaur,CAMBON LES LAVAUR,1.8478387640504514,43.59160102510753,248100158,Communauté de communes du Sor et de l'Agout,81219,Puylaurens,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:33.227567,,,1943-01-01,,,,,
81051,81051,Cahuzac-sur-Vère,CAHUZAC SUR VERE,1.915368695746514,43.98658919220899,200066124,Communauté d'agglomération Gaillac-Graulhet,81099,Gaillac,7602,Albi,811,Albi,81,2025-06-26 23:13:03.507333,,,1943-01-01,,,,,
81052,81052,Cambon,CAMBON,2.2231581481638845,43.91143040088061,248100737,Communauté d'agglomération de l'Albigeois (C2A),81004,Albi,7602,Albi,811,Albi,81,2025-06-26 23:12:01.937488,,,1943-01-01,,,,,
81053,81053,Cambounès,CAMBOUNES,2.4391332237609076,43.590976753798024,200066561,Communauté de communes Sidobre Vals et Plateaux,81065,Castres,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:10.903142,,,1943-01-01,,,,,
81054,81054,Cambounet-sur-le-Sor,CAMBOUNET SUR LE SOR,2.1201092293467787,43.57767182166748,248100158,Communauté de communes du Sor et de l'Agout,81065,Castres,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:41.871057,,,1943-01-01,,,,,
81055,81055,Les Cammazes,LES CAMMAZES,2.078138538765981,43.41117256864488,243100567,Communauté de communes Aux sources du Canal du Midi,31451,Revel,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:30.295107,,,1943-01-01,,,,,
81056,81056,Campagnac,CAMPAGNAC,1.8390307621059363,44.03293358299374,200066124,Communauté d'agglomération Gaillac-Graulhet,81099,Gaillac,7602,Albi,811,Albi,81,2025-06-26 23:12:16.766299,,,1943-01-01,,,,,
81058,81058,Carbes,CARBES,2.152515863649504,43.63539172760754,200034056,Communauté de communes du Lautrécois et du Pays d'Agout,81065,Castres,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:58.941929,,,1943-01-01,,,,,
81059,81059,Carlus,CARLUS,2.104949361410495,43.8881624450329,248100737,Communauté d'agglomération de l'Albigeois (C2A),81004,Albi,7602,Albi,811,Albi,81,2025-06-26 23:12:33.229568,,,1943-01-01,,,,,
81060,81060,Carmaux,CARMAUX,2.1625014358858192,44.05209383124084,200040905,Communauté de communes Carmausin-Ségala,81060,Carmaux,7602,Albi,811,Albi,81,2025-06-26 23:12:01.939501,,,1943-01-01,,,,,
81061,81061,Castanet,CASTANET,2.0360962868784287,43.97367623307163,200066124,Communauté d'agglomération Gaillac-Graulhet,81004,Albi,7602,Albi,811,Albi,81,2025-06-26 23:12:34.093628,,,1943-01-01,,,,,
81063,81063,Castelnau-de-Lévis,CASTELNAU DE LEVIS,2.0714620222063496,43.94357840402097,248100737,Communauté d'agglomération de l'Albigeois (C2A),81004,Albi,7602,Albi,811,Albi,81,2025-06-26 23:12:30.296118,,,1943-01-01,,,,,
81064,81064,Castelnau-de-Montmiral,CASTELNAU DE MONTMIRAL,1.7828828691615382,43.987046009635264,200066124,Communauté d'agglomération Gaillac-Graulhet,81099,Gaillac,7602,Albi,811,Albi,81,2025-06-26 23:12:01.940487,,,1943-01-01,,,,,
81065,81065,Castres,CASTRES,2.2446850665592075,43.60532865676004,248100430,Communauté d'agglomération de Castres Mazamet,81065,Castres,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:09.00881,,,1943-01-01,,,,,
81066,81066,Caucalières,CAUCALIERES,2.311179055122831,43.5396620926869,248100430,Communauté d'agglomération de Castres Mazamet,81163,Mazamet,7610,Castres-Mazamet,812,Castres,81,2025-06-26 23:12:15.554521,,,1943-01-01,,,,,
81067,81067,Cestayrols,CESTAYROLS,1.9874131851100276,43.982838117687294,200066124,Communauté d'agglomération Gaillac-Graulhet,81099,Gaillac,7602,Albi,811,Albi,81,2025-06-26 23:12:06.469533,,,1943-01-01,,,,,
81068,81068,Combefa,COMBEFA,2.094414266684456,44.049831248893305,200040905,Communauté de communes Carmausin-Ségala,81060,Carmaux,7602,Albi,811,Albi,81,2025-06-26 23:12:40.246165,,,1943-01-01,,,,,
81070,81070,Coufouleux,COUFOULEUX,1.731545377720838,43.79786166453035,200066124,Communauté d'agglomération Gaillac-Graulhet,81220,Rabastens,7602,Albi,811,Albi,81,2025-06-26 23:12:58.829643,,,1943-01-01,,,,,
81072,81072,Crespin,CRESPIN,2.3057553608344925,44.046719115815065,200040905,Communauté de communes Carmausin-Ségala,81060,Carmaux,7602,Albi,811,Albi,81,2025-06-26 23:12:58.94593,,,1943-01-01,,,,,
