id,code,nom,nom_norm,lon,lat,is_irisee,arrondissement_code,arrondissement_nom,type,grd_quart_code,grd_quart_nom,in_ctu,commune_id,date,is_main
940600101,940600101,Bois des Friches,BOIS DES FRICHES,2.5641288406479896,48.79250592869663,t,94060,La Queue-en-Brie,A,9406001,La Queue-en-Brie,f,94060,2025-06-26 23:17:27.884344,f
930470112,930470112,Les Fleurs,LES FLEURS,2.55131109756118,48.89107173857608,t,93047,Montfermeil,A,9304701,Montfermeil,f,93047,2025-06-26 23:17:27.85954,f
930550801,930550801,Verpantin,VERPANTIN,2.4066098659369963,48.8908707960707,t,93055,Pantin,A,9305508,Verpantin Sept Arpents,f,93055,2025-06-26 23:17:27.862904,f
940340108,940340108,Vallée aux Renards,VALLEE AUX RENARDS,2.3276343909439023,48.76469186807847,t,94034,Fresnes,A,9403401,Fresnes,f,94034,2025-06-26 23:17:27.875345,f
930640110,930640110,Boutours,BOUTOURS,2.488867234172699,48.86727572624283,t,93064,Rosny-sous-Bois,A,9306401,Rosny-sous-Bois,f,93064,2025-06-26 23:17:27.863921,f
950280000,950280000,Attainville,ATTAINVILLE,2.3507468608049016,49.06037810663235,f,95028,Attainville,C,9502800,,f,95028,2025-06-26 23:17:27.904714,t
940430109,940430109,Petits Jardins-Bas de Bicêtre,PETITS JARDINS BAS DE BICETRE,2.3645851260968733,48.80883462644411,t,94043,Le Kremlin-Bicêtre,A,9404301,Le Kremlin-Bicêtre,f,94043,2025-06-26 23:17:27.880361,f
940330108,940330108,Les Larris 3,LES LARRIS 3,2.479240989726133,48.853970728342816,t,94033,Fontenay-sous-Bois,A,9403301,Fontenay-sous-Bois,f,94033,2025-06-26 23:17:27.874363,f
940770106,940770106,Haut Pays,HAUT PAYS,2.409690214208483,48.73529072443264,t,94077,Villeneuve-le-Roi,A,9407701,Villeneuve-le-Roi,f,94077,2025-06-26 23:17:27.895727,f
940800101,940800101,Centre Nord 1,CENTRE NORD 1,2.437576259847183,48.84586770633647,t,94080,Vincennes,A,9408001,Centre Nord,f,94080,2025-06-26 23:17:27.897727,f
940800303,940800303,Est 3,EST 3,2.4477652548927638,48.85030797212213,t,94080,Vincennes,A,9408003,Est,f,94080,2025-06-26 23:17:27.898728,f
930730201,930730201,Cottages 1,COTTAGES 1,2.5656388690180343,48.96115272260652,t,93073,Tremblay-en-France,A,9307302,Les Cottages,f,93073,2025-06-26 23:17:27.86934,f
940520107,940520107,La Sous-Préfecture,LA SOUS PREFECTURE,2.4799612566279943,48.83498823348546,t,94052,Nogent-sur-Marne,A,9405201,Nogent-sur-Marne,f,94052,2025-06-26 23:17:27.882344,f
940190105,940190105,Paris Chennevières,PARIS CHENNEVIERES,2.541097107869458,48.80290654432348,t,94019,Chennevières-sur-Marne,A,9401901,Chennevières-sur-Marne,f,94019,2025-06-26 23:17:27.870345,f
951340000,951340000,Champagne-sur-Oise,CHAMPAGNE SUR OISE,2.2283533048247968,49.14250812078431,f,95134,Champagne-sur-Oise,C,9513400,,f,95134,2025-06-26 23:17:27.908371,t
940580112,940580112,Les Joncs Marins-Croix d'eau,LES JONCS MARINS CROIX D EAU,2.498325390867781,48.85318803573838,t,94058,Le Perreux-sur-Marne,A,9405801,Le Perreux-sur-Marne,f,94058,2025-06-26 23:17:27.883345,f
951270130,951270130,Le Point du Jour-Centre Gare,LE POINT DU JOUR CENTRE GARE,2.009881216314466,49.05086946499913,t,95127,Cergy,A,9512701,Cergy,f,95127,2025-06-26 23:17:27.908371,f
930630105,930630105,Centre,CENTRE,2.432342345539462,48.88313428985753,t,93063,Romainville,A,9306301,Romainville,f,93063,2025-06-26 23:17:27.862904,f
940650101,940650101,Rungis Ville,RUNGIS VILLE,2.349537212659224,48.74828493860209,t,94065,Rungis,A,9406501,Rungis,f,94065,2025-06-26 23:17:27.885345,t
940370105,940370105,Plateau 2,PLATEAU 2,2.339821305535224,48.8148547702314,t,94037,Gentilly,A,9403701,Gentilly,f,94037,2025-06-26 23:17:27.876345,f
940380104,940380104,Petit Robinson 1,PETIT ROBINSON 1,2.328022563340878,48.77702505570313,t,94038,L'Haÿ-les-Roses,A,9403801,L'Haÿ-les-Roses,f,94038,2025-06-26 23:17:27.877357,f
940690103,940690103,Quartiers Centre et Bras de Marne,QUARTIERS CENTRE ET BRAS DE MARNE,2.4347612884534224,48.818678630400846,t,94069,Saint-Maurice,A,9406901,Saint-Maurice,f,94069,2025-06-26 23:17:27.885345,t
940810202,940810202,Parc des Lilas,PARC DES LILAS,2.387705479620845,48.77705617706281,t,94081,Vitry-sur-Seine,A,9408102,Canton Ouest,f,94081,2025-06-26 23:17:27.899715,f
940810207,940810207,Le Moulin Neuf,LE MOULIN NEUF,2.379348121311595,48.78151901807737,t,94081,Vitry-sur-Seine,A,9408102,Canton Ouest,f,94081,2025-06-26 23:17:27.900729,f
930660601,930660601,Joliot-Curie-Cosmonautes 01,JOLIOT CURIE COSMONAUTES 01,2.374504306971879,48.93140768375489,t,93066,Saint-Denis,A,9306606,Joliot Curie-Cosmonautes,f,93066,2025-06-26 23:17:27.864908,f
930660602,930660602,Joliot-Curie-Cosmonautes 02,JOLIOT CURIE COSMONAUTES 02,2.3690261998848836,48.934272596115775,t,93066,Saint-Denis,A,9306606,Joliot Curie-Cosmonautes,f,93066,2025-06-26 23:17:27.865908,f
940740103,940740103,Centre Ville,CENTRE VILLE,2.4680685017798334,48.746254479011114,t,94074,Valenton,A,9407401,Valenton,f,94074,2025-06-26 23:17:27.88771,t
940710111,940710111,Gare Varennes Zone Industrielle,GARE VARENNES ZONE INDUSTRIELLE,2.5039999182995762,48.76978287471582,t,94071,Sucy-en-Brie,A,9407101,Sucy-en-Brie,f,94071,2025-06-26 23:17:27.886345,f
930481105,930481105,Montreau Ruffins Clos Arachis 5,MONTREAU RUFFINS CLOS ARACHIS 5,2.4668669281442672,48.86294087890658,t,93048,Montreuil,A,9304811,Montreau Ruffins Clos Arachis,f,93048,2025-06-26 23:17:27.860539,f
930490109,930490109,Centre,CENTRE,2.50563402143783,48.86421733040951,t,93049,Neuilly-Plaisance,A,9304901,Neuilly-Plaisance,f,93049,2025-06-26 23:17:27.861538,f
940460105,940460105,Centre Vert de Maison 5,CENTRE VERT DE MAISON 5,2.433806852699877,48.7914297304578,t,94046,Maisons-Alfort,A,9404601,Centre-Vert de Maisons,f,94046,2025-06-26 23:17:27.881357,f
940540102,940540102,Gazier Aviateurs,GAZIER AVIATEURS,2.4170056247604332,48.75032678631673,t,94054,Orly,A,9405401,Orly,f,94054,2025-06-26 23:17:27.882344,f
950590000,950590000,Berville,BERVILLE,2.0701334296349754,49.192301512858414,f,95059,Berville,C,9505900,,f,95059,2025-06-26 23:17:27.905714,t
555510000,555510000,Vigneulles-lès-Hattonchâtel,VIGNEULLES LES HATTONCHATEL,5.724098325157237,48.98563674098162,f,55551,Vigneulles-lès-Hattonchâtel,C,5555100,,f,55551,2025-06-26 23:17:27.966188,t
555450107,555450107,Les Grandes Plantes Faubourg Pavé,LES GRANDES PLANTES FAUBOURG PAVE,5.414269010260074,49.1595037725119,t,55545,Verdun,A,5554501,Verdun,f,55545,2025-06-26 23:17:27.965188,f
951990105,951990105,Bas Domont,BAS DOMONT,2.336747611194814,49.03645039730296,t,95199,Domont,A,9519901,Domont,f,95199,2025-06-26 23:17:27.910998,f
545470110,545470110,Vand'Est-Étoile,VAND EST ETOILE,6.183448776954328,48.66091549368999,t,54547,Vandœuvre-lès-Nancy,A,5454701,Vandœuvre-lès-Nancy,f,54547,2025-06-26 23:17:27.944937,f
553490000,553490000,Montigny-devant-Sassey,MONTIGNY DEVANT SASSEY,5.137329758275862,49.426943246911506,f,55349,Montigny-devant-Sassey,C,5534900,,f,55349,2025-06-26 23:17:27.957874,t
554730000,554730000,Saulx-lès-Champlon,SAULX LES CHAMPLON,5.653599708227846,49.07368775163451,f,55473,Saulx-lès-Champlon,C,5547300,,f,55473,2025-06-26 23:17:27.960187,t
554980000,554980000,Souilly,SOUILLY,5.300469409399078,49.02921240656215,f,55498,Souilly,C,5549800,,f,55498,2025-06-26 23:17:27.964188,t
955100000,955100000,Puiseux-Pontoise,PUISEUX PONTOISE,2.0162968713337084,49.06364303339345,f,95510,Puiseux-Pontoise,C,9551000,,f,95510,2025-06-26 23:17:27.913322,t
543920000,543920000,Moutrot,MOUTROT,5.896701291321825,48.602366781790714,f,54392,Moutrot,C,5439200,,f,54392,2025-06-26 23:17:27.937363,t
955820107,955820107,Poirier Baron,POIRIER BARON,2.250471310868021,48.97574342328286,t,95582,Sannois,A,9558201,Sannois,f,95582,2025-06-26 23:17:27.915321,f
955980101,955980101,Les Sources-Le Stade,LES SOURCES LE STADE,2.3064732984213716,48.995020949510035,t,95598,Soisy-sous-Montmorency,A,9559801,Soisy-sous-Montmorency,f,95598,2025-06-26 23:17:27.917321,f
542710000,542710000,Igney,IGNEY,6.819718752770772,48.63258303143152,f,54271,Igney,C,5427100,,f,54271,2025-06-26 23:17:27.930365,t
543950201,543950201,Cure d'Air,CURE D AIR,6.1571921800758,48.693997915353194,t,54395,Nancy,A,5439502,Beauregard-Boufflers-Buthegnemont,f,54395,2025-06-26 23:17:27.939359,f
550180000,550180000,Autréville-Saint-Lambert,AUTREVILLE SAINT LAMBERT,5.135097068940657,49.56300021003303,f,55018,Autréville-Saint-Lambert,C,5501800,,f,55018,2025-06-26 23:17:27.94787,t
543710000,543710000,Moineville,MOINEVILLE,5.947384950549631,49.19670843781442,f,54371,Moineville,C,5437100,,f,54371,2025-06-26 23:17:27.933359,t
543820103,543820103,Gare Gambetta Piedmont,GARE GAMBETTA PIEDMONT,5.779401721503019,49.548342911553995,t,54382,Mont-Saint-Martin,A,5438201,Mont-Saint-Martin,f,54382,2025-06-26 23:17:27.934371,f
550530000,550530000,Billy-sous-Mangiennes,BILLY SOUS MANGIENNES,5.562324047616268,49.32338811518949,f,55053,Billy-sous-Mangiennes,C,5505300,,f,55053,2025-06-26 23:17:27.949508,t
550950000,550950000,Cesse,CESSE,5.143691328114133,49.50883339208588,f,55095,Cesse,C,5509500,,f,55095,2025-06-26 23:17:27.951512,t
552840000,552840000,Lavincourt,LAVINCOURT,5.147863351268667,48.657104000095934,f,55284,Lavincourt,C,5528400,,f,55284,2025-06-26 23:17:27.956872,t
544550000,544550000,Remenoville,REMENOVILLE,6.47546397027436,48.46460184907011,f,54455,Remenoville,C,5445500,,f,54455,2025-06-26 23:17:27.94126,t
552960000,552960000,L'Isle-en-Rigault,L ISLE EN RIGAULT,5.033184470429838,48.7112436938127,f,55296,L'Isle-en-Rigault,C,5529600,,f,55296,2025-06-26 23:17:27.956872,t
545840000,545840000,Villey-Saint-Étienne,VILLEY SAINT ETIENNE,5.963471816867304,48.72831509097377,f,54584,Villey-Saint-Étienne,C,5458400,,f,54584,2025-06-26 23:17:27.946871,t
554960000,554960000,Sorcy-Saint-Martin,SORCY SAINT MARTIN,5.660850819879959,48.71950225283157,f,55496,Sorcy-Saint-Martin,C,5549600,,f,55496,2025-06-26 23:17:27.963187,t
952770201,952770201,Les Marronniers,LES MARRONNIERS,2.426537102639704,48.99664632093612,t,95277,Gonesse,A,9527702,Les Maronniers,f,95277,2025-06-26 23:17:27.912317,f
552810000,552810000,Latour-en-Woëvre,LATOUR EN WOEVRE,5.804142479440325,49.090262755169704,f,55281,Latour-en-Woëvre,C,5528100,,f,55281,2025-06-26 23:17:27.955524,t
955850119,955850119,Mermoz,MERMOZ,2.3731753037413967,48.97344597136953,t,95585,Sarcelles,A,9558501,Sarcelles,f,95585,2025-06-26 23:17:27.916323,f
552000000,552000000,Fromeréville-les-Vallons,FROMEREVILLE LES VALLONS,5.293908291330429,49.16430654007289,f,55200,Fromeréville-les-Vallons,C,5520000,,f,55200,2025-06-26 23:17:27.954512,t
951490000,951490000,Chaumontel,CHAUMONTEL,2.4359489233268623,49.12848184942229,f,95149,Chaumontel,C,9514900,,f,95149,2025-06-26 23:17:27.909994,t
551420000,551420000,Dainville-Bertheléville,DAINVILLE BERTHELEVILLE,5.508903953842109,48.45080219380346,f,55142,Dainville-Bertheléville,C,5514200,,f,55142,2025-06-26 23:17:27.952517,t
543830000,543830000,Mont-sur-Meurthe,MONT SUR MEURTHE,6.4419020599767,48.54931348585678,f,54383,Mont-sur-Meurthe,C,5438300,,f,54383,2025-06-26 23:17:27.936359,t
544670000,544670000,Rozelieures,ROZELIEURES,6.430495751188077,48.44709929713714,f,54467,Rozelieures,C,5446700,,f,54467,2025-06-26 23:17:27.942339,t
554750000,554750000,Sauvoy,SAUVOY,5.598803648516388,48.639669754732225,f,55475,Sauvoy,C,5547500,,f,55475,2025-06-26 23:17:27.9612,t
543530000,543530000,Mars-la-Tour,MARS LA TOUR,5.884473347620623,49.09691821847329,f,54353,Mars-la-Tour,C,5435300,,f,54353,2025-06-26 23:17:27.932359,t
553970000,553970000,Pagny-la-Blanche-Côte,PAGNY LA BLANCHE COTE,5.738446186744941,48.53741169049564,f,55397,Pagny-la-Blanche-Côte,C,5539700,,f,55397,2025-06-26 23:17:27.959183,t
543980000,543980000,Neuviller-lès-Badonviller,NEUVILLER LES BADONVILLER,6.876662808053896,48.52082380957272,f,54398,Neuviller-lès-Badonviller,C,5439800,,f,54398,2025-06-26 23:17:27.94036,t
955390102,955390102,Centre Ville,CENTRE VILLE,2.356860988828662,48.99850432552375,t,95539,Saint-Brice-sous-Forêt,A,9553901,Saint-Brice-sous-Forêt,f,95539,2025-06-26 23:17:27.914348,t
543570103,543570103,Maxeville Centre 1,MAXEVILLE CENTRE 1,6.157279042649494,48.7095899124132,t,54357,Maxéville,A,5435701,Maxéville,f,54357,2025-06-26 23:17:27.933359,t
956370104,956370104,Marnière-Les Groues-Allée Couverte,MARNIERE LES GROUES ALLEE COUVERTE,2.026385509733373,49.02806599924546,t,95637,Vauréal,A,9563701,Vauréal,f,95637,2025-06-26 23:17:27.919337,t
545450000,545450000,Vandeléville,VANDELEVILLE,5.991522249497662,48.42502290390528,f,54545,Vandeléville,C,5454500,,f,54545,2025-06-26 23:17:27.943865,t
551540000,551540000,Dieue-sur-Meuse,DIEUE SUR MEUSE,5.4295388594999885,49.07956209314962,f,55154,Dieue-sur-Meuse,C,5515400,,f,55154,2025-06-26 23:17:27.953511,t
956070101,956070101,Forêt de Montmorency,FORET DE MONTMORENCY,2.236263512043656,49.03850950254317,t,95607,Taverny,D,9560701,Taverny,f,95607,2025-06-26 23:17:27.918051,f
956070109,956070109,Bois de Boissy,BOIS DE BOISSY,2.216604132541305,49.008692855207705,t,95607,Taverny,D,9560701,Taverny,f,95607,2025-06-26 23:17:27.918051,f
543450000,543450000,Manoncourt-en-Vermois,MANONCOURT EN VERMOIS,6.270182725084387,48.60110488979569,f,54345,Manoncourt-en-Vermois,C,5434500,,f,54345,2025-06-26 23:17:27.931358,t
544880000,544880000,Saint-Sauveur,SAINT SAUVEUR,7.002705024205247,48.5230179647933,f,54488,Saint-Sauveur,C,5448800,,f,54488,2025-06-26 23:17:27.943295,t
552560000,552560000,Jonville-en-Woëvre,JONVILLE EN WOEVRE,5.776110335638653,49.06535688344057,f,55256,Jonville-en-Woëvre,C,5525600,,f,55256,2025-06-26 23:17:27.954512,t
571500000,571500000,Condé-Northen,CONDE NORTHEN,6.42766083574496,49.15552677819847,f,57150,Condé-Northen,C,5715000,,f,57150,2025-06-26 23:17:27.987199,t
573060108,573060108,Saint-Nicolas en Forêt,SAINT NICOLAS EN FORET,6.076151108870936,49.31401584202686,t,57306,Hayange,A,5730601,Hayange,f,57306,2025-06-26 23:17:27.99949,f
575310000,575310000,Oudrenne,OUDRENNE,6.348195097353023,49.370491882448505,f,57531,Oudrenne,C,5753100,,f,57531,2025-06-26 23:17:28.00849,t
577380000,577380000,Waldhouse,WALDHOUSE,7.4559202453861255,49.139503393526574,f,57738,Waldhouse,C,5773800,,f,57738,2025-06-26 23:17:28.016492,t
580790101,580790101,Est,EST,3.534157097022639,47.46157664966365,t,58079,Clamecy,A,5807901,Clamecy,f,58079,2025-06-26 23:17:28.02049,t
582340000,582340000,Saint-Bonnot,SAINT BONNOT,3.3071136047209384,47.24640505875212,f,58234,Saint-Bonnot,C,5823400,,f,58234,2025-06-26 23:17:28.022959,t
570580102,570580102,Village La Cité Vergers,VILLAGE LA CITE VERGERS,6.948632542203779,49.16354605469748,t,57058,Behren-lès-Forbach,A,5705801,Behren-lès-Forbach,f,57058,2025-06-26 23:17:27.985188,f
572780000,572780000,Guinzeling,GUINZELING,6.84351996048044,48.87997414815863,f,57278,Guinzeling,C,5727800,,f,57278,2025-06-26 23:17:27.995486,t
576930000,576930000,Vantoux,VANTOUX,6.2336606772654015,49.132234702630875,f,57693,Vantoux,C,5769300,,f,57693,2025-06-26 23:17:28.015492,t
580440000,580440000,La Celle-sur-Loire,LA CELLE SUR LOIRE,2.9346008293643706,47.4852903208777,f,58044,La Celle-sur-Loire,C,5804400,,f,58044,2025-06-26 23:17:28.019489,t
562200000,562200000,Sainte-Hélène,SAINTE HELENE,-3.1853088507622322,47.71739017793226,f,56220,Sainte-Hélène,C,5622000,,f,56220,2025-06-26 23:17:27.978194,t
571300000,571300000,Château-Bréhain,CHATEAU BREHAIN,6.522448460811236,48.89878399379,f,57130,Château-Bréhain,C,5713000,,f,57130,2025-06-26 23:17:27.986187,t
571890000,571890000,Eincheville,EINCHEVILLE,6.601231105443312,48.98479751740292,f,57189,Eincheville,C,5718900,,f,57189,2025-06-26 23:17:27.989187,t
572210101,572210101,Sollac Ébange Elsa Sainte-Agathe,SOLLAC EBANGE ELSA SAINTE AGATHE,6.143989464177315,49.31923814532122,t,57221,Florange,C,5722101,Florange,f,57221,2025-06-26 23:17:27.992104,f
574470106,574470106,Espaces Verts Secteurs non Urbanisés,ESPACES VERTS SECTEURS NON URBANISES,6.165604663527974,49.053440267953484,t,57447,Marly,D,5744701,Marly,f,57447,2025-06-26 23:17:28.00449,f
580490000,580490000,Chalaux,CHALAUX,3.9126465728398645,47.33297193174624,f,58049,Chalaux,C,5804900,,f,58049,2025-06-26 23:17:28.02049,t
571510000,571510000,Conthil,CONTHIL,6.663790487977002,48.89162470904677,f,57151,Conthil,C,5715100,,f,57151,2025-06-26 23:17:27.9882,t
575490000,575490000,Pontpierre,PONTPIERRE,6.637350498428003,49.04872898921481,f,57549,Pontpierre,C,5754900,,f,57549,2025-06-26 23:17:28.00949,t
561090000,561090000,Lauzach,LAUZACH,-2.556141826002068,47.61141656611799,f,56109,Lauzach,C,5610900,,f,56109,2025-06-26 23:17:27.972203,t
562000000,562000000,Ruffiac,RUFFIAC,-2.2850637746735436,47.8140455871413,f,56200,Ruffiac,C,5620000,,f,56200,2025-06-26 23:17:27.976192,t
572690102,572690102,Est,EST,6.214943992025174,49.30213421556286,t,57269,Guénange,A,5726901,Guénange,f,57269,2025-06-26 23:17:27.995486,f
574340000,574340000,Maizières-lès-Vic,MAIZIERES LES VIC,6.784217135697858,48.70984291151773,f,57434,Maizières-lès-Vic,C,5743400,,f,57434,2025-06-26 23:17:28.003489,t
562600119,562600119,Est Péri Centre Ville,EST PERI CENTRE VILLE,-2.750128816631241,47.65688561316117,t,56260,Vannes,A,5626001,Vannes,f,56260,2025-06-26 23:17:27.983191,f
573410000,573410000,Hunting,HUNTING,6.328766215749761,49.41416442932845,f,57341,Hunting,C,5734100,,f,57341,2025-06-26 23:17:28.00049,t
576300106,576300106,Centre Ville,CENTRE VILLE,7.056374403080738,48.73930412186508,t,57630,Sarrebourg,A,5763001,Sarrebourg,f,57630,2025-06-26 23:17:28.012491,t
562580000,562580000,La Trinité-sur-Mer,LA TRINITE SUR MER,-3.036322767354813,47.589991313778256,f,56258,La Trinité-sur-Mer,C,5625800,,f,56258,2025-06-26 23:17:27.982201,t
572970000,572970000,Harprich,HARPRICH,6.655298880815217,48.96710120171482,f,57297,Harprich,C,5729700,,f,57297,2025-06-26 23:17:27.99749,t
574250000,574250000,Luppy,LUPPY,6.341060009116562,48.98109685759064,f,57425,Luppy,C,5742500,,f,57425,2025-06-26 23:17:28.002489,t
575880000,575880000,Rodemack,RODEMACK,6.247599233203713,49.463821759041004,f,57588,Rodemack,C,5758800,,f,57588,2025-06-26 23:17:28.011502,t
580380000,580380000,Breugnon,BREUGNON,3.4575986265979086,47.42725904584557,f,58038,Breugnon,C,5803800,,f,58038,2025-06-26 23:17:28.018491,t
580950102,580950102,Saint-Privé et ses Écarts,SAINT PRIVE ET SES ECARTS,3.4958582376368175,46.80584379347171,t,58095,Decize,A,5809501,Decize,f,58095,2025-06-26 23:17:28.021955,f
572480000,572480000,Givrycourt,GIVRYCOURT,6.917852300264122,48.92965299115976,f,57248,Givrycourt,C,5724800,,f,57248,2025-06-26 23:17:27.993812,t
573820000,573820000,Langatte,LANGATTE,6.959417488587489,48.762223774684166,f,57382,Langatte,C,5738200,,f,57382,2025-06-26 23:17:28.001502,t
580310000,580310000,Billy-Chevannes,BILLY CHEVANNES,3.4618773280363166,47.01196906222004,f,58031,Billy-Chevannes,C,5803100,,f,58031,2025-06-26 23:17:28.017489,t
561770101,561770101,Ouest,OUEST,-3.053069434630424,47.7877740278849,t,56177,Pluvigner,A,5617701,Pluvigner,f,56177,2025-06-26 23:17:27.975187,t
560610000,560610000,La Gacilly,LA GACILLY,-2.1402397367512456,47.76382909674713,f,56061,La Gacilly,C,5606100,,f,56061,2025-06-26 23:17:27.970201,t
572060107,572060107,Budange Édange Les Chênes,BUDANGE EDANGE LES CHENES,6.119405365479107,49.289379997620614,t,57206,Fameck,A,5720601,Fameck,f,57206,2025-06-26 23:17:27.992104,f
572010000,572010000,Etting,ETTING,7.186643581228285,49.02523634372784,f,57201,Etting,C,5720100,,f,57201,2025-06-26 23:17:27.990188,t
582430000,582430000,Saint-Gratien-Savigny,SAINT GRATIEN SAVIGNY,3.658618894378523,46.90109454746511,f,58243,Saint-Gratien-Savigny,C,5824300,,f,58243,2025-06-26 23:17:28.02396,t
572630000,572630000,Grundviller,GRUNDVILLER,6.9833005037028615,49.048857852262586,f,57263,Grundviller,C,5726300,,f,57263,2025-06-26 23:17:27.993812,t
561210303,561210303,Lanveur Kerfichant,LANVEUR KERFICHANT,-3.3923021139678293,47.750954845678756,t,56121,Lorient,A,5612103,Université Blum,f,56121,2025-06-26 23:17:27.973189,f
561210902,561210902,Merville,MERVILLE,-3.376759384149362,47.742855326017896,t,56121,Lorient,A,5612109,Merville Nouvelle Ville,f,56121,2025-06-26 23:17:27.974192,f
562310000,562310000,Saint-Nolff,SAINT NOLFF,-2.6659480220033265,47.69863570271869,f,56231,Saint-Nolff,C,5623100,,f,56231,2025-06-26 23:17:27.979187,t
572020000,572020000,Etzling,ETZLING,6.957794563329611,49.18028106642343,f,57202,Etzling,C,5720200,,f,57202,2025-06-26 23:17:27.991314,t
575820000,575820000,Richemont,RICHEMONT,6.163553646379663,49.2842262989444,f,57582,Richemont,C,5758200,,f,57582,2025-06-26 23:17:28.010502,t
570290000,570290000,Arriance,ARRIANCE,6.503899713796613,49.01858927164544,f,57029,Arriance,C,5702900,,f,57029,2025-06-26 23:17:27.984187,t
575270000,575270000,Orny,ORNY,6.248778940065485,49.030303604506535,f,57527,Orny,C,5752700,,f,57527,2025-06-26 23:17:28.007491,t
571400000,571400000,Chesny,CHESNY,6.243248703537999,49.05246706509765,f,57140,Chesny,C,5714000,,f,57140,2025-06-26 23:17:27.986187,t
562090000,562090000,Sainte-Brigitte,SAINTE BRIGITTE,-3.110409259288898,48.177041474960575,f,56209,Sainte-Brigitte,C,5620900,,f,56209,2025-06-26 23:17:27.977187,t
